x,y,z
1.034718379378318787e-01,6.365261971950531006e-02,3.864698708057403564e-01
1.034718379378318787e-01,6.365261971950531006e-02,3.864698708057403564e-01
1.587306708097457886e-01,6.524830311536788940e-02,4.437751770019531250e-01
8.695928007364273071e-02,6.315777450799942017e-02,5.065619349479675293e-01
-5.572830885648727417e-02,5.901806801557540894e-02,4.636759757995605469e-01
-9.486794471740722656e-02,5.788492038846015930e-02,4.138413369655609131e-01
-4.499567672610282898e-02,5.933593958616256714e-02,4.708347320556640625e-01
5.620979517698287964e-02,6.227521598339080811e-02,5.067030787467956543e-01
1.645006835460662842e-01,6.541721522808074951e-02,4.757955074310302734e-01
2.336457818746566772e-01,6.742015480995178223e-02,3.859851062297821045e-01
2.346871495246887207e-01,6.744676828384399414e-02,2.701194882392883301e-01
2.346871495246887207e-01,6.744676828384399414e-02,2.701194882392883301e-01
3.140541315078735352e-01,6.976309418678283691e-02,2.837765812873840332e-01
2.952105700969696045e-01,6.922374665737152100e-02,3.776452541351318359e-01
1.554477363824844360e-01,6.515906006097793579e-02,4.298531413078308105e-01
9.344047307968139648e-02,6.335674971342086792e-02,4.134283065795898438e-01
1.673344820737838745e-01,6.550603359937667847e-02,4.290699660778045654e-01
2.697930932044982910e-01,6.848599761724472046e-02,3.971426486968994141e-01
3.387826979160308838e-01,7.049497216939926147e-02,3.050936460494995117e-01
3.394140005111694336e-01,7.051595300436019897e-02,1.940347999334335327e-01
2.732712328433990479e-01,6.859362125396728516e-02,1.026198193430900574e-01
2.732712328433990479e-01,6.859362125396728516e-02,1.026198193430900574e-01
3.520400524139404297e-01,7.089047133922576904e-02,5.311283469200134277e-02
3.799661993980407715e-01,7.170510292053222656e-02,1.710622757673263550e-01
2.809259891510009766e-01,6.881765276193618774e-02,2.882595360279083252e-01
2.378162443637847900e-01,6.756071001291275024e-02,3.014777600765228271e-01
3.114152550697326660e-01,6.970185786485671997e-02,2.692756056785583496e-01
3.691557049751281738e-01,7.138419896364212036e-02,1.973765045404434204e-01
3.772348165512084961e-01,7.162602990865707397e-02,7.231416553258895874e-02
3.196174204349517822e-01,6.999114900827407837e-02,-7.300922647118568420e-03
2.591744363307952881e-01,6.872181594371795654e-02,-5.774289835244417191e-03
2.591744363307952881e-01,6.872181594371795654e-02,-5.774289835244417191e-03
3.228441476821899414e-01,7.147977501153945923e-02,-1.852706074714660645e-02
3.517150580883026123e-01,6.804342567920684814e-02,2.773671003524214029e-04
3.663209080696105957e-01,6.897646188735961914e-02,2.430763468146324158e-02
3.663187921047210693e-01,6.901057064533233643e-02,2.432454191148281097e-02
3.663159906864166260e-01,6.891170144081115723e-02,2.434208802878856659e-02
3.663076460361480713e-01,6.832384318113327026e-02,2.434470690786838531e-02
3.649759292602539062e-01,6.822390854358673096e-02,2.185036614537239075e-02
3.237821459770202637e-01,6.897736340761184692e-02,-2.470258157700300217e-03
2.557049393653869629e-01,6.570608168840408325e-02,2.878615399822592735e-03
2.557049393653869629e-01,6.570608168840408325e-02,2.878615399822592735e-03
3.295243680477142334e-01,7.435745745897293091e-02,-1.288378331810235977e-02
3.503701984882354736e-01,7.980298995971679688e-02,-1.149332732893526554e-03
3.504106700420379639e-01,8.000896871089935303e-02,-1.127077732235193253e-03
3.508890867233276367e-01,8.017843216657638550e-02,-4.561765526887029409e-04
3.517469167709350586e-01,8.029245585203170776e-02,7.876047166064381599e-04
3.527245819568634033e-01,8.030290156602859497e-02,2.220191992819309235e-03
3.538120687007904053e-01,8.066847175359725952e-02,3.815961768850684166e-03
3.220568001270294189e-01,7.168058305978775024e-02,-3.147751325741410255e-03
2.557684779167175293e-01,6.570766121149063110e-02,2.973985159769654274e-03
2.557684779167175293e-01,6.570766121149063110e-02,2.973985159769654274e-03
2.063798308372497559e-01,1.861902028322219849e-01,3.732251226902008057e-01
-1.931704729795455933e-01,-7.061832398176193237e-02,4.598867297172546387e-01
-2.780304849147796631e-01,-1.414594203233718872e-01,2.707933448255062103e-02
-2.234893590211868286e-01,-1.007096841931343079e-01,-4.650292545557022095e-02
-2.691586613655090332e-01,-1.376918852329254150e-01,-4.614594578742980957e-02
-3.092985451221466064e-01,-1.686952412128448486e-01,-3.046305105090141296e-02
-3.183284997940063477e-01,-1.734434664249420166e-01,3.233614261262118816e-04
-3.083118200302124023e-01,-1.656824946403503418e-01,1.019647568464279175e-01
-2.499031722545623779e-01,-1.196153983473777771e-01,1.850005835294723511e-01
-2.499031722545623779e-01,-1.196153983473777771e-01,1.850005835294723511e-01
-3.173312842845916748e-01,-1.725563704967498779e-01,5.702450871467590332e-02
-3.154806494712829590e-01,-1.697604209184646606e-01,-9.123096242547035217e-03
-2.397074848413467407e-01,-1.048122420907020569e-01,-3.377258032560348511e-02
-2.273385226726531982e-01,-9.556384384632110596e-02,-3.425217419862747192e-02
-2.706780731678009033e-01,-1.360736489295959473e-01,-4.456618800759315491e-02
-3.065797686576843262e-01,-1.646600961685180664e-01,-3.295409679412841797e-02
-3.160002231597900391e-01,-1.733935177326202393e-01,-4.419759789016097784e-04
-3.065400123596191406e-01,-1.634850800037384033e-01,1.019144207239151001e-01
-2.523746192455291748e-01,-1.207607164978981018e-01,1.811224222183227539e-01
-2.523746192455291748e-01,-1.207607164978981018e-01,1.811224222183227539e-01
-3.262405097484588623e-01,-1.803567111492156982e-01,1.764724254608154297e-01
-3.265856504440307617e-01,-1.809175163507461548e-01,4.113686084747314453e-02
-2.489986419677734375e-01,-1.152817979454994202e-01,-2.562355622649192810e-02
-2.364834696054458618e-01,-1.027277931571006775e-01,-2.801163494586944580e-02
-2.866040468215942383e-01,-1.427659392356872559e-01,-1.079972833395004272e-02
-3.315513730049133301e-01,-1.833327710628509521e-01,5.869505926966667175e-02
-3.364700376987457275e-01,-1.884551197290420532e-01,1.701646447181701660e-01
-2.893761992454528809e-01,-1.514646410942077637e-01,2.634999155998229980e-01
-2.064920812845230103e-01,-8.598051965236663818e-02,3.044818341732025146e-01
-2.064920812845230103e-01,-8.598051965236663818e-02,3.044818341732025146e-01
-2.365176677703857422e-01,-1.097399517893791199e-01,3.891323506832122803e-01
-3.055733740329742432e-01,-1.643532961606979370e-01,3.063544929027557373e-01
-2.920735776424407959e-01,-1.536757051944732666e-01,1.547374576330184937e-01
-2.684375941753387451e-01,-1.349825561046600342e-01,1.181401088833808899e-01
-3.028330206871032715e-01,-1.621802896261215210e-01,1.846647262573242188e-01
-3.077210187911987305e-01,-1.660505235195159912e-01,2.923695445060729980e-01
-2.605028450489044189e-01,-1.287186741828918457e-01,3.877344429492950439e-01
-1.774418801069259644e-01,-6.303753703832626343e-02,4.289120733737945557e-01
-9.149476140737533569e-02,4.928681533783674240e-03,3.986867964267730713e-01
-9.149476140737533569e-02,4.928681533783674240e-03,3.986867964267730713e-01
-7.588854432106018066e-02,1.727178320288658142e-02,4.894802272319793701e-01
-1.701289266347885132e-01,-5.725217610597610474e-02,4.755623042583465576e-01
-2.302334606647491455e-01,-1.048012971878051758e-01,3.432052135467529297e-01
-2.284169048070907593e-01,-1.033699214458465576e-01,2.964678704738616943e-01
-2.241552621126174927e-01,-1.000003069639205933e-01,3.788125216960906982e-01
-1.893602758646011353e-01,-7.249166071414947510e-02,4.532426297664642334e-01
-9.817934036254882812e-02,-3.663496172521263361e-04,5.064494013786315918e-01
-9.951524436473846436e-03,6.940872222185134888e-02,4.765477776527404785e-01
4.495776444673538208e-02,1.128254905343055725e-01,3.865663409233093262e-01
4.495776444673538208e-02,1.128254905343055725e-01,3.865663409233093262e-01
1.000186055898666382e-01,1.563385576009750366e-01,4.475682675838470459e-01
1.771893724799156189e-02,9.126906096935272217e-02,5.081046223640441895e-01
-9.263199567794799805e-02,4.029137548059225082e-03,4.470866322517395020e-01
-1.126235350966453552e-01,-1.177245937287807465e-02,4.089586436748504639e-01
-7.209966331720352173e-02,2.027014829218387604e-02,4.702677726745605469e-01
7.775289472192525864e-03,8.342184871435165405e-02,5.066960453987121582e-01
9.286592900753021240e-02,1.506933718919754028e-01,4.758104979991912842e-01
1.471482217311859131e-01,1.936040818691253662e-01,3.859893381595611572e-01
1.486148685216903687e-01,1.947585344314575195e-01,2.726683616638183594e-01
1.486148685216903687e-01,1.947585344314575195e-01,2.726683616638183594e-01
2.213669419288635254e-01,2.522997260093688965e-01,2.798965871334075928e-01
1.836720705032348633e-01,2.225012183189392090e-01,3.911625146865844727e-01
6.640845537185668945e-02,1.297803074121475220e-01,4.260382056236267090e-01
3.294426202774047852e-02,1.033216789364814758e-01,4.108377993106842041e-01
9.431890398263931274e-02,1.518504917621612549e-01,4.290551543235778809e-01
1.771260499954223633e-01,2.173261791467666626e-01,3.956990540027618408e-01
2.290821224451065063e-01,2.584107518196105957e-01,3.072259128093719482e-01
2.302297800779342651e-01,2.593216300010681152e-01,1.943960636854171753e-01
1.782737374305725098e-01,2.182417511940002441e-01,1.026568263769149780e-01
1.782737374305725098e-01,2.182417511940002441e-01,1.026568263769149780e-01
2.400636970996856689e-01,2.671066522598266602e-01,5.315157771110534668e-02
2.619477212429046631e-01,2.844134271144866943e-01,1.711079180240631104e-01
1.842072755098342896e-01,2.229351997375488281e-01,2.882786393165588379e-01
1.504011005163192749e-01,1.962006539106369019e-01,3.014800250530242920e-01
2.081654816865921021e-01,2.418757081031799316e-01,2.692769169807434082e-01
2.523362636566162109e-01,2.768051326274871826e-01,2.005416750907897949e-01
2.599839866161346436e-01,2.828610539436340332e-01,7.304896414279937744e-02
2.142820805311203003e-01,2.462518513202667236e-01,-8.239737711846828461e-03
1.517036855220794678e-01,1.928020119667053223e-01,-2.823626063764095306e-02
1.517036855220794678e-01,1.928020119667053223e-01,-2.823626063764095306e-02
2.204002887010574341e-01,2.515891194343566895e-01,-1.126780826598405838e-02
2.380895316600799561e-01,2.673309445381164551e-01,-1.072656712494790554e-03
2.506997883319854736e-01,2.766947150230407715e-01,2.425241284072399139e-02
2.514599263668060303e-01,2.758622765541076660e-01,2.438033185899257660e-02
2.522817850112915039e-01,2.750157415866851807e-01,2.465230226516723633e-02
2.531770765781402588e-01,2.745032012462615967e-01,2.565926685929298401e-02
2.510930299758911133e-01,2.728515267372131348e-01,2.052823267877101898e-02
2.159663885831832886e-01,2.456862032413482666e-01,-9.337788447737693787e-03
1.505364775657653809e-01,1.942292004823684692e-01,-2.690740860998630524e-02
1.505364775657653809e-01,1.942292004823684692e-01,-2.690740860998630524e-02
2.194668501615524292e-01,2.529203593730926514e-01,-1.710537821054458618e-02
2.382279336452484131e-01,2.672554254531860352e-01,-1.069116173312067986e-03
2.381671965122222900e-01,2.673005759716033936e-01,-1.068716286681592464e-03
2.381389290094375610e-01,2.672475874423980713e-01,-1.069577061571180820e-03
2.381334900856018066e-01,2.671447396278381348e-01,-1.066245487891137600e-03
2.382131814956665039e-01,2.669177949428558350e-01,-1.067418139427900314e-03
2.381304204463958740e-01,2.668685019016265869e-01,-1.145165995694696903e-03
2.149422615766525269e-01,2.419569045305252075e-01,-1.263848040252923965e-02
1.434489339590072632e-01,1.820384263992309570e-01,-4.658694565296173096e-02
1.434489339590072632e-01,1.820384263992309570e-01,-4.658694565296173096e-02
7.266995310783386230e-02,3.158845901489257812e-01,3.040944933891296387e-01
-9.116430580615997314e-02,-9.503950923681259155e-02,4.965281486511230469e-01
-1.435721516609191895e-01,-2.961749732494354248e-01,9.722682833671569824e-02
-1.216515302658081055e-01,-2.126762568950653076e-01,-5.219389498233795166e-02
-1.334538012742996216e-01,-2.682392895221710205e-01,-4.898538067936897278e-02
-1.436903476715087891e-01,-3.063890933990478516e-01,-5.644435063004493713e-02
-1.523047834634780884e-01,-3.281893134117126465e-01,-5.338413640856742859e-03
-1.488139331340789795e-01,-3.168640136718750000e-01,1.017369329929351807e-01
-1.291687339544296265e-01,-2.445620298385620117e-01,1.852860003709793091e-01
-1.291687339544296265e-01,-2.445620298385620117e-01,1.852860003709793091e-01
-1.518789082765579224e-01,-3.272320330142974854e-01,5.605040863156318665e-02
-1.470475941896438599e-01,-3.250929713249206543e-01,-1.279796473681926727e-02
-1.163733527064323425e-01,-2.297652661800384521e-01,-4.943783953785896301e-02
-1.145511344075202942e-01,-2.074048072099685669e-01,-5.982938408851623535e-02
-1.373048722743988037e-01,-2.663147151470184326e-01,-4.068279638886451721e-02
-1.515991836786270142e-01,-3.095566332340240479e-01,-4.352514818310737610e-02
-1.569513231515884399e-01,-3.262391388416290283e-01,-3.501339815557003021e-03
-1.514215022325515747e-01,-3.138172626495361328e-01,1.010096222162246704e-01
-1.303731799125671387e-01,-2.479802072048187256e-01,1.809526681900024414e-01
-1.303731799125671387e-01,-2.479802072048187256e-01,1.809526681900024414e-01
-1.532661914825439453e-01,-3.398800790309906006e-01,1.760643273591995239e-01
-1.534892022609710693e-01,-3.400505185127258301e-01,4.074008390307426453e-02
-1.244324743747711182e-01,-2.455796897411346436e-01,-2.476231567561626434e-02
-1.267378032207489014e-01,-2.266708016395568848e-01,-2.539449930191040039e-02
-1.407583951950073242e-01,-2.909767925739288330e-01,-4.107450135052204132e-03
-1.546052098274230957e-01,-3.460422456264495850e-01,6.075160205364227295e-02
-1.568375378847122192e-01,-3.528410792350769043e-01,1.678868979215621948e-01
-1.415299624204635620e-01,-2.946864962577819824e-01,2.632304131984710693e-01
-1.195866465568542480e-01,-2.124603092670440674e-01,3.021497428417205811e-01
-1.195866465568542480e-01,-2.124603092670440674e-01,3.021497428417205811e-01
-1.291635185480117798e-01,-2.479594349861145020e-01,3.817270398139953613e-01
-1.486877202987670898e-01,-3.207600414752960205e-01,2.827244400978088379e-01
-1.389716416597366333e-01,-2.844615280628204346e-01,1.352176368236541748e-01
-1.336631476879119873e-01,-2.646304965019226074e-01,1.143785342574119568e-01
-1.459808200597763062e-01,-3.105989098548889160e-01,1.837911158800125122e-01
-1.476880460977554321e-01,-3.169852197170257568e-01,2.922152578830718994e-01
-1.321006417274475098e-01,-2.588272094726562500e-01,3.877172172069549561e-01
-1.046912446618080139e-01,-1.565270572900772095e-01,4.289118647575378418e-01
-7.633446156978607178e-02,-5.068241059780120850e-02,3.986871540546417236e-01
-7.633446156978607178e-02,-5.068241059780120850e-02,3.986871540546417236e-01
-7.118672132492065430e-02,-3.146236389875411987e-02,4.894803166389465332e-01
-1.022788882255554199e-01,-1.475154906511306763e-01,4.755620360374450684e-01
-1.220972016453742981e-01,-2.215469479560852051e-01,3.432047963142395020e-01
-1.214947998523712158e-01,-2.193139940500259399e-01,2.964677810668945312e-01
-1.202889308333396912e-01,-2.148185074329376221e-01,3.762155771255493164e-01
-1.048706248402595520e-01,-1.572558879852294922e-01,4.663273692131042480e-01
-7.760903984308242798e-02,-5.545682832598686218e-02,5.066629052162170410e-01
-4.929878190159797668e-02,5.022173002362251282e-02,4.762121140956878662e-01
-3.130177780985832214e-02,1.173809021711349487e-01,3.864698708057403564e-01
-3.130177780985832214e-02,1.173809021711349487e-01,3.864698708057403564e-01
-1.311585307121276855e-02,1.851749271154403687e-01,4.475109875202178955e-01
-4.026877135038375854e-02,8.386119455099105835e-02,5.081004500389099121e-01
-7.669749855995178223e-02,-5.203824862837791443e-02,4.471376836299896240e-01
-8.330759406089782715e-02,-7.668826729059219360e-02,4.089728593826293945e-01
-6.993728876113891602e-02,-2.679224498569965363e-02,4.702693819999694824e-01
-4.357774555683135986e-02,7.155902683734893799e-02,5.066960453987121582e-01
-1.491996925324201584e-02,1.784728169441223145e-01,4.742860794067382812e-01
2.462298376485705376e-03,2.433091253042221069e-01,3.855601847171783447e-01
2.904700348153710365e-03,2.449444830417633057e-01,2.725949883460998535e-01
2.904700348153710365e-03,2.449444830417633057e-01,2.725949883460998535e-01
2.690802700817584991e-02,3.345682621002197266e-01,2.798405289649963379e-01
1.447605248540639877e-02,2.881956398487091064e-01,3.911268413066864014e-01
-2.428399026393890381e-02,1.435509473085403442e-01,4.260029196739196777e-01
-3.528351336717605591e-02,1.025074049830436707e-01,4.108178913593292236e-01
-1.502197049558162689e-02,1.781183481216430664e-01,4.290553331375122070e-01
1.173398178070783615e-02,2.779652774333953857e-01,3.972381353378295898e-01
2.940863929688930511e-02,3.439319431781768799e-01,3.076550662517547607e-01
2.982960641384124756e-02,3.455134034156799316e-01,1.944688856601715088e-01
1.268104277551174164e-02,2.815243601799011230e-01,1.026643142104148865e-01
1.268104277551174164e-02,2.815243601799011230e-01,1.026643142104148865e-01
3.306432068347930908e-02,3.576129674911499023e-01,5.315941199660301208e-02
4.028174281120300293e-02,3.845560550689697266e-01,1.711166501045227051e-01
1.463315729051828384e-02,2.888146340847015381e-01,2.882821559906005859e-01
3.481870051473379135e-03,2.471885085105895996e-01,3.014802634716033936e-01
2.254266478121280670e-02,3.183212578296661377e-01,2.692769467830657959e-01
3.904987126588821411e-02,3.799387514591217041e-01,1.820480972528457642e-01
3.935820609331130981e-02,3.811126649379730225e-01,6.957389414310455322e-02
2.411485835909843445e-02,3.259895145893096924e-01,-7.438729517161846161e-03
2.291472395882010460e-03,2.621002793312072754e-01,-1.287490315735340118e-02
2.291472395882010460e-03,2.621002793312072754e-01,-1.287490315735340118e-02
1.251174788922071457e-02,3.295979201793670654e-01,-2.120384015142917633e-02
1.394830457866191864e-02,3.603411018848419189e-01,-1.191148534417152405e-03
1.459265965968370438e-02,3.635830879211425781e-01,3.475163364782929420e-03
1.811479590833187103e-02,3.755544424057006836e-01,2.426975592970848083e-02
1.858853548765182495e-02,3.754738569259643555e-01,2.422747761011123657e-02
1.873253472149372101e-02,3.754473626613616943e-01,2.423115633428096771e-02
1.766272448003292084e-02,3.734774887561798096e-01,2.028139494359493256e-02
1.723856851458549500e-02,3.307751119136810303e-01,-4.901939071714878082e-03
1.133518759161233902e-03,2.589108347892761230e-01,-1.221245899796485901e-02
1.133518759161233902e-03,2.589108347892761230e-01,-1.221245899796485901e-02
3.031181357800960541e-02,3.238946199417114258e-01,-2.152448520064353943e-02
4.309800639748573303e-02,3.531527221202850342e-01,-1.052768900990486145e-03
4.294876754283905029e-02,3.532169461250305176e-01,-1.059449161402881145e-03
4.287008941173553467e-02,3.532556891441345215e-01,-1.058022491633892059e-03
4.282071441411972046e-02,3.532899022102355957e-01,-1.053272164426743984e-03
4.277229681611061096e-02,3.533326089382171631e-01,-1.067524426616728306e-03
4.274346679449081421e-02,3.534047603607177734e-01,-9.585350635461509228e-04
2.511808089911937714e-02,3.279882967472076416e-01,-3.285841317847371101e-03
2.907126210629940033e-03,2.618328332901000977e-01,-3.433049423620104790e-03
